Epoch,Loss
329,0.22598770782351493
330,0.22593473311513662
331,0.22588212598115207
332,0.2258299108222127
333,0.22577809669077398
334,0.2257266727089882
335,0.22567559208720922
336,0.22562485847622157
337,0.22557450737804174
338,0.22552452024072409
339,0.22547460094094277
340,0.22542519096285105
341,0.22537591829895973
342,0.22532673861831426
343,0.2252776650711894
344,0.22522877354174853
345,0.22517995424568654
346,0.22513123825192452
347,0.22508268266916276
348,0.22503432109951974
349,0.22498673226684332
350,0.22493804801255465
351,0.22489043693989516
352,0.2248463671281934
353,0.2247979538887739
354,0.22475236061960457
355,0.22470806479454042
356,0.2246654747799039
357,0.224615977704525
358,0.22457055561244488
359,0.22452514089643955
360,0.22447983354330062
361,0.22443426609039308
362,0.22438867531716825
363,0.22434314977377653
364,0.22430046550929547
365,0.22427626613527538
366,0.22421036668121816
367,0.22416565917432307
368,0.22412181284278632
369,0.22407895404845476
370,0.22403480663895606
371,0.22399044971913099
372,0.223947965875268
373,0.22390443965792656
374,0.22385959584265946
375,0.22381488271057606
376,0.22377010550349952
377,0.22372670635581016
378,0.22368631295859814
379,0.2236376652121544
380,0.22363623775541783
381,0.22355074491351842
382,0.22350667990744114
383,0.22346230991184712
384,0.22342006217688323
385,0.2233789798617363
386,0.22334523513913154
387,0.22329226847738026
388,0.2232410817220807
389,0.2231979740411043
390,0.2231539573520422
391,0.22311018459498883
392,0.22306733798235656
393,0.22302201796323062
394,0.22297545619308948
395,0.22292955756187438
396,0.22288363680243492
397,0.22283899307250976
398,0.2227965473383665
399,0.2227438483014703
400,0.222693157158792
401,0.2226472233608365
402,0.222598837018013
403,0.22254736457020044
404,0.22249825198203324
405,0.22244830317795278
406,0.22239829067140818
407,0.22234703078866005
408,0.22229623649269342
409,0.22224350810050963
410,0.22219071250408887
411,0.22213707953691483
412,0.222095950730145
413,0.22203169841319323
414,0.2219769760221243
415,0.22192624416202306
416,0.22187524765729905
417,0.22182701595127582
418,0.22176319111138582
419,0.22170800048857928
420,0.22165274012833833
421,0.22159624442458153
422,0.2215398135408759
423,0.22148535043001175
424,0.2214250287041068
425,0.2213676318898797
426,0.2213063897937536
427,0.22125006772577763
428,0.2211867779120803
429,0.22112752974033356
430,0.2210644532740116
431,0.22100184328854083
432,0.22093972854316235
433,0.22093591295182705
434,0.2208815370872617
435,0.2208262437209487
436,0.2207147464156151
437,0.22065169170498847
438,0.22059748575091362
439,0.2205424014106393
440,0.22048624582588672
441,0.2204296773299575
442,0.22037113893777133
443,0.22031245309859515
444,0.2202561280503869
445,0.22019625917077065
446,0.22013024907559156
447,0.22006732903420925
448,0.22000367943197488
449,0.21993852812796832
450,0.2198733866214752
451,0.2198066920787096
452,0.21974055524915456
453,0.21967082481831313
454,0.2196031291410327
455,0.21953036449849606
456,0.21946576863527298
457,0.21939187109470368
458,0.21931457675993443
459,0.21924163106828928
460,0.21916823171079158
461,0.21909186866134406
462,0.21901537410914898
463,0.21893891353160144
464,0.21885858826339244
465,0.21878020774573087
466,0.2187001198530197
467,0.2186254221200943
468,0.21854454178363084
469,0.21845578607171773
470,0.2183821352571249
471,0.21829314917325973
472,0.21821678787469864
473,0.21813421219587326
474,0.2180396119505167
475,0.21795435298234225
476,0.21786947932094336
477,0.21778401263058186
478,0.21769597951322794
479,0.21760711539536715
480,0.21751799497753382
481,0.21743262264877558
482,0.2173365307971835
483,0.21725241109728813
484,0.21716219536960124
485,0.21706723745912312
486,0.2169701384752989
487,0.21687100969254972
488,0.21679063096642495
489,0.21667827170342208
490,0.2165904739871621
491,0.21648758247494698
492,0.21639324467629195
493,0.21629012525081634
494,0.21619433842599392
495,0.21608816739171743
496,0.2159843895211816
497,0.21587833661586045
498,0.2157745061814785
499,0.21566766541451216
