Epoch,Loss
317,0.5324774754047393
318,0.5322575154900551
319,0.5319939187169075
320,0.53177439391613
321,0.5315121957659721
322,0.5312727496027947
323,0.5309995982050896
324,0.5307554253935813
325,0.5304677698016167
326,0.5302469551563262
327,0.5299815478920936
328,0.529696620106697
329,0.5294849672913551
330,0.5292679432034493
331,0.5289841815829277
332,0.5286766615509987
333,0.5284798210859298
334,0.5282315629720687
335,0.5279848554730415
336,0.5277355751395225
337,0.5274659851193428
338,0.5272306597232819
339,0.5269327941536903
340,0.5266968107223511
341,0.5264392802119255
342,0.5261725574731827
343,0.5259422034025192
344,0.5256811118125916
345,0.52542176425457
346,0.5252001997828484
347,0.5249332723021507
348,0.5247048270702362
349,0.524434332549572
350,0.5241705018281937
351,0.5238856649398804
352,0.5237009435892105
353,0.5234331601858139
354,0.5232002633810043
355,0.5229587718844414
356,0.5226929473876953
357,0.522436929345131
358,0.5221913921833038
359,0.5219412690401077
360,0.5216610246896743
361,0.5214350095391274
362,0.521173652112484
363,0.5209129202365875
364,0.5206660318374634
365,0.5203826761245728
366,0.5201771926879882
367,0.519933588206768
368,0.5196712923049926
369,0.5194492453336715
370,0.5192167076468468
371,0.5189520514011383
372,0.518718509376049
373,0.5184655955433846
374,0.5182160276174546
375,0.5179536190629005
376,0.5177130001783371
377,0.517436691224575
378,0.5171848422288895
379,0.5169765594601631
380,0.5166759765148163
381,0.5164270949363708
382,0.5161893436312676
383,0.5159432637691498
384,0.5157070699334144
385,0.5155049940943718
386,0.5152426815032959
387,0.5149948623776436
388,0.5147254928946495
389,0.5144824761152268
390,0.5142213019728661
391,0.5140201035141945
392,0.5137140166759491
393,0.5135411024093628
394,0.5132468795776367
395,0.512957195341587
396,0.5127398398518562
397,0.5124943998456001
398,0.5122720807790756
399,0.5119942250847817
400,0.5117806309461593
401,0.5115410929918289
402,0.5112586677074432
403,0.5110437059402466
404,0.5108009523153305
405,0.51055485278368
406,0.510296728014946
407,0.5100681954622268
408,0.5098078161478042
409,0.5095432141423225
410,0.5093060773611069
411,0.5091385054588318
412,0.5088463914394379
413,0.5086217498779297
414,0.5083718094229698
415,0.5080943220853805
416,0.5078520777821541
417,0.5076053193211556
418,0.507404859662056
419,0.5071209192276
420,0.5068931189179421
421,0.5066208049654961
422,0.506399265229702
423,0.5061344644427299
424,0.5058875200152397
425,0.5056476527452469
426,0.5053929635882377
427,0.5051383736729622
428,0.5049338176846504
429,0.5046768134832382
430,0.5044340765476227
431,0.5041947531700134
432,0.5039275103807449
433,0.5037105160951615
434,0.5034631112217903
435,0.5032223632931709
436,0.5030041426420212
437,0.502719564139843
438,0.5024893721938133
439,0.5022447401285172
440,0.5019902586936951
441,0.5017611470818519
442,0.5015434834361077
443,0.501296127140522
444,0.5010150510072708
445,0.500750230550766
446,0.5005124935507774
447,0.5002681162953376
448,0.5000147679448128
449,0.4998411759734154
450,0.49959133714437487
451,0.4993583956360817
452,0.4991401079297066
453,0.4988422194123268
454,0.49860987067222595
455,0.4983790647983551
456,0.4980971586704254
457,0.4978853577375412
458,0.49763437777757646
459,0.49739677250385284
460,0.49715262800455096
461,0.496956088244915
462,0.49668600350618364
463,0.4964177393913269
464,0.49617425471544263
465,0.49591392546892166
466,0.4957515576481819
467,0.4955130732059479
468,0.4952503135800362
469,0.4949884009361267
470,0.494743395447731
471,0.49448427945375445
472,0.4942506864666939
473,0.4940409481525421
474,0.4937769693136215
475,0.49355742245912554
476,0.49326678454875944
477,0.49307110607624055
478,0.4927628830075264
479,0.4925392293930054
480,0.4923344925045967
481,0.4920806461572647
482,0.4918471899628639
483,0.4916048800945282
484,0.4913618004322052
485,0.4911158034205437
486,0.49084155410528185
487,0.49065459817647933
488,0.49037839472293854
489,0.490155368745327
490,0.48989289164543154
491,0.4896894824504852
492,0.4894698977470398
493,0.4892150524258614
494,0.4889639177918434
495,0.48870233684778214
496,0.48845302492380144
497,0.4882392129302025
498,0.4879937183856964
499,0.4877656331658363
